epoch	Hem	roi	weight	noise	weight_sum	BF	component	participant_id	cluster
exec	R	PMd	0.070526861	3.255317883	0.156206163	12.43908697	sensory input	103	premotor-parietal
exec	R	PMd	1.03E-07	2.686671825	0.092223408	-1.000000583	sensory input	104	premotor-parietal
exec	R	PMd	8.42E-302	1.790718999	0.070931957	-1	sensory input	105	premotor-parietal
exec	R	PMd	1.45E-76	2.588411123	0.088969709	-1.000002059	sensory input	106	premotor-parietal
exec	R	PMd	0.019503054	2.496845247	0.080089665	0.129939065	sensory input	107	premotor-parietal
exec	R	PMd	1.63E-08	3.16745294	0.192286086	-1.000001272	sensory input	108	premotor-parietal
exec	R	PMd	0.061114686	4.405036916	0.236147123	1.975017214	sensory input	109	premotor-parietal
exec	R	PMd	1.81E-08	3.862436142	0.096003	-1.000000403	sensory input	110	premotor-parietal
exec	R	PMd	5.50E-08	2.768834118	0.050851228	-1.000000825	sensory input	111	premotor-parietal
exec	R	PMd	0.007564021	4.161221038	0.127210518	-1.000002616	sensory input	112	premotor-parietal
exec	R	PMd	0.185907917	6.089032611	0.377035841	8.895507081	sensory input	113	premotor-parietal
exec	R	PMd	0.02776166	3.321216771	0.111573068	0.491878233	sensory input	114	premotor-parietal
exec	R	PMd	0.040623719	1.904047246	0.0995325	13.97729762	sensory input	115	premotor-parietal
exec	R	PMd	1.63E-08	3.860714166	0.03691645	-1.000000912	expectation	102	premotor-parietal
exec	R	PMd	1.95E-08	3.255317883	0.156206163	-1.000001334	expectation	103	premotor-parietal
exec	R	PMd	5.98E-09	2.686671825	0.092223408	-1.000001311	expectation	104	premotor-parietal
exec	R	PMd	2.09E-14	1.790718999	0.070931957	-1.000000001	expectation	105	premotor-parietal
exec	R	PMd	0.013279481	2.588411123	0.088969709	-0.151854844	expectation	106	premotor-parietal
exec	R	PMd	1.31E-07	2.496845247	0.080089665	-1.0000024	expectation	107	premotor-parietal
exec	R	PMd	3.49E-09	3.16745294	0.192286086	-1.000001154	expectation	108	premotor-parietal
exec	R	PMd	3.28E-08	4.405036916	0.236147123	-1.00000174	expectation	109	premotor-parietal
exec	R	PMd	1.92E-08	3.862436142	0.096003	-1.000004005	expectation	110	premotor-parietal
exec	R	PMd	6.75E-09	2.768834118	0.050851228	-1.00000374	expectation	111	premotor-parietal
exec	R	PMd	0.023570533	4.161221038	0.127210518	-0.656242348	expectation	112	premotor-parietal
exec	R	PMd	2.44E-26	6.089032611	0.377035841	-1	expectation	113	premotor-parietal
exec	R	PMd	2.61E-57	3.321216771	0.111573068	-1	expectation	114	premotor-parietal
exec	R	PMd	3.31E-07	1.904047246	0.0995325	-0.999998631	expectation	115	premotor-parietal
exec	R	PMd	0.036916408	3.860714166	0.03691645	0.598518686	surprise	102	premotor-parietal
exec	R	PMd	0.085679283	3.255317883	0.156206163	17.95801856	surprise	103	premotor-parietal
exec	R	PMd	0.092223298	2.686671825	0.092223408	31.31031863	surprise	104	premotor-parietal
exec	R	PMd	0.070931957	1.790718999	0.070931957	25.37547096	surprise	105	premotor-parietal
exec	R	PMd	0.075690228	2.588411123	0.088969709	19.90842277	surprise	106	premotor-parietal
exec	R	PMd	0.06058648	2.496845247	0.080089665	11.51955602	surprise	107	premotor-parietal
exec	R	PMd	0.192286067	3.16745294	0.192286086	67.2665905	surprise	108	premotor-parietal
exec	R	PMd	0.175032404	4.405036916	0.236147123	18.63255895	surprise	109	premotor-parietal
exec	R	PMd	0.096002962	3.862436142	0.096003	14.47467168	surprise	110	premotor-parietal
exec	R	PMd	0.050851166	2.768834118	0.050851228	11.01759474	surprise	111	premotor-parietal
exec	R	PMd	0.096075963	4.161221038	0.127210518	9.902168346	surprise	112	premotor-parietal
exec	R	PMd	0.191127924	6.089032611	0.377035841	9.400907502	surprise	113	premotor-parietal
exec	R	PMd	0.083811408	3.321216771	0.111573068	12.63102188	surprise	114	premotor-parietal
exec	R	PMd	0.05890845	1.904047246	0.0995325	28.22604085	surprise	115	premotor-parietal
exec	R	PMv	0.082166624	3.915920306	0.145747814	2.040618705	sensory input	102	premotor-parietal
exec	R	PMv	0.125604632	2.818705026	0.213544257	11.2783824	sensory input	103	premotor-parietal
exec	R	PMv	0	2.631209649	0.06886067	-1.000000353	sensory input	104	premotor-parietal
exec	R	PMv	5.70E-57	1.850448234	0.093742651	-1.000000013	sensory input	105	premotor-parietal
exec	R	PMv	3.82E-08	2.22473392	0.042030968	-1.000002453	sensory input	106	premotor-parietal
exec	R	PMv	0.029576616	2.683239136	0.092739185	0.489452797	sensory input	107	premotor-parietal
exec	R	PMv	0	2.908999739	0.223005486	-1.000017001	sensory input	108	premotor-parietal
exec	R	PMv	0.055751887	3.404406933	0.113212081	0.05445819	sensory input	109	premotor-parietal
exec	R	PMv	5.19E-08	3.337881355	0.061127729	-1.000001332	sensory input	110	premotor-parietal
exec	R	PMv	0.001081282	2.707963865	0.093471006	-0.997912401	sensory input	111	premotor-parietal
exec	R	PMv	2.40E-08	3.163212074	0.114512923	-0.999974692	sensory input	112	premotor-parietal
exec	R	PMv	0.104801813	3.852059761	0.176827765	0.787695375	sensory input	113	premotor-parietal
exec	R	PMv	0.000734109	3.058725023	0.08125584	-0.999236088	sensory input	114	premotor-parietal
exec	R	PMv	0.107997098	1.73896446	0.201653895	29.78289154	sensory input	115	premotor-parietal
exec	R	PMv	1.93E-08	3.915920306	0.145747814	-1.000000864	expectation	102	premotor-parietal
exec	R	PMv	2.69E-13	2.818705026	0.213544257	-1.000003648	expectation	103	premotor-parietal
exec	R	PMv	1.92E-12	2.631209649	0.06886067	-1.000001785	expectation	104	premotor-parietal
exec	R	PMv	7.27E-13	1.850448234	0.093742651	-1.000000012	expectation	105	premotor-parietal
exec	R	PMv	4.66E-08	2.22473392	0.042030968	-1.00000095	expectation	106	premotor-parietal
exec	R	PMv	5.93E-19	2.683239136	0.092739185	-0.999999082	expectation	107	premotor-parietal
exec	R	PMv	2.32E-296	2.908999739	0.223005486	-1.000016923	expectation	108	premotor-parietal
exec	R	PMv	4.63E-08	3.404406933	0.113212081	-1.000000726	expectation	109	premotor-parietal
exec	R	PMv	3.44E-08	3.337881355	0.061127729	-1.00000448	expectation	110	premotor-parietal
exec	R	PMv	1.79E-08	2.707963865	0.093471006	-0.999999723	expectation	111	premotor-parietal
exec	R	PMv	5.53E-08	3.163212074	0.114512923	-0.999977863	expectation	112	premotor-parietal
exec	R	PMv	3.12E-15	3.852059761	0.176827765	-1.00000082	expectation	113	premotor-parietal
exec	R	PMv	2.59E-20	3.058725023	0.08125584	-0.99999732	expectation	114	premotor-parietal
exec	R	PMv	1.58E-11	1.73896446	0.201653895	-1	expectation	115	premotor-parietal
exec	R	PMv	0.063581171	3.915920306	0.145747814	0.884216168	surprise	102	premotor-parietal
exec	R	PMv	0.087939625	2.818705026	0.213544257	5.056231581	surprise	103	premotor-parietal
exec	R	PMv	0.06886067	2.631209649	0.06886067	5.19130597	surprise	104	premotor-parietal
exec	R	PMv	0.093742651	1.850448234	0.093742651	20.16422013	surprise	105	premotor-parietal
exec	R	PMv	0.042030883	2.22473392	0.042030968	3.209866315	surprise	106	premotor-parietal
exec	R	PMv	0.063162569	2.683239136	0.092739185	4.902683251	surprise	107	premotor-parietal
exec	R	PMv	0.223005486	2.908999739	0.223005486	30.89224699	surprise	108	premotor-parietal
exec	R	PMv	0.057460148	3.404406933	0.113212081	0.124006603	surprise	109	premotor-parietal
exec	R	PMv	0.061127642	3.337881355	0.061127729	2.92497424	surprise	110	premotor-parietal
exec	R	PMv	0.092389706	2.707963865	0.093471006	10.74648301	surprise	111	premotor-parietal
exec	R	PMv	0.114512844	3.163212074	0.114512923	11.55335548	surprise	112	premotor-parietal
exec	R	PMv	0.072025952	3.852059761	0.176827765	-0.279897723	surprise	113	premotor-parietal
exec	R	PMv	0.080521731	3.058725023	0.08125584	6.784366933	surprise	114	premotor-parietal
exec	R	PMv	0.093656797	1.73896446	0.201653895	23.45909194	surprise	115	premotor-parietal
exec	R	M1	0.093316982	3.507687338	0.208094693	1.990822383	sensory input	102	M1-S1
exec	R	M1	0.172192312	2.610753037	0.232610735	35.44753188	sensory input	103	M1-S1
exec	R	M1	0.048640193	2.313266827	0.11374201	1.473390377	sensory input	104	M1-S1
exec	R	M1	6.73E-08	1.73113915	0.025598014	-1.00000291	sensory input	105	M1-S1
exec	R	M1	5.64E-08	2.222428331	0.026311675	-1.00000161	sensory input	106	M1-S1
exec	R	M1	0.084801115	2.182436252	0.134878087	7.456586939	sensory input	107	M1-S1
exec	R	M1	0	2.54038525	0.207090684	-1	sensory input	108	M1-S1
exec	R	M1	0.133466784	2.875354186	0.228394137	6.484614684	sensory input	109	M1-S1
exec	R	M1	2.87E-08	3.167703141	0.098891799	-1.0000024	sensory input	110	M1-S1
exec	R	M1	1.94E-08	2.49227913	0.058241029	-1.000002414	sensory input	111	M1-S1
exec	R	M1	0.239998383	3.174347024	0.396880987	38.21776937	sensory input	112	M1-S1
exec	R	M1	0.202989785	3.712469695	0.375253977	5.949403593	sensory input	113	M1-S1
exec	R	M1	0.025514326	2.639774843	0.092402226	0.020609183	sensory input	114	M1-S1
exec	R	M1	0.025719045	1.44174384	0.096474559	1.714972915	sensory input	115	M1-S1
exec	R	M1	4.84E-22	3.507687338	0.208094693	-1	expectation	102	M1-S1
exec	R	M1	8.70E-08	2.610753037	0.232610735	-1.000002056	expectation	103	M1-S1
exec	R	M1	3.18E-08	2.313266827	0.11374201	-1.000002001	expectation	104	M1-S1
exec	R	M1	3.50E-08	1.73113915	0.025598014	-1.000004964	expectation	105	M1-S1
exec	R	M1	1.47E-06	2.222428331	0.026311675	-1.00000125	expectation	106	M1-S1
exec	R	M1	2.98E-07	2.182436252	0.134878087	-1.000001453	expectation	107	M1-S1
exec	R	M1	3.06E-24	2.54038525	0.207090684	-1	expectation	108	M1-S1
exec	R	M1	0.021857106	2.875354186	0.228394137	-0.790218118	expectation	109	M1-S1
exec	R	M1	3.84E-08	3.167703141	0.098891799	-1.000003715	expectation	110	M1-S1
exec	R	M1	3.44E-09	2.49227913	0.058241029	-1.00000091	expectation	111	M1-S1
exec	R	M1	0.06967353	3.174347024	0.396880987	3.494077913	expectation	112	M1-S1
exec	R	M1	0.032617945	3.712469695	0.375253977	-0.813867798	expectation	113	M1-S1
exec	R	M1	3.31E-08	2.639774843	0.092402226	-1.000003316	expectation	114	M1-S1
exec	R	M1	0.004571602	1.44174384	0.096474559	-0.912775087	expectation	115	M1-S1
exec	R	M1	0.114777711	3.507687338	0.208094693	3.309163018	surprise	102	M1-S1
exec	R	M1	0.060418336	2.610753037	0.232610735	5.247707879	surprise	103	M1-S1
exec	R	M1	0.065101786	2.313266827	0.11374201	3.495332097	surprise	104	M1-S1
exec	R	M1	0.025597911	1.73113915	0.025598014	0.856088667	surprise	105	M1-S1
exec	R	M1	0.026310148	2.222428331	0.026311675	0.273485515	surprise	106	M1-S1
exec	R	M1	0.050076675	2.182436252	0.134878087	1.687481798	surprise	107	M1-S1
exec	R	M1	0.207090684	2.54038525	0.207090684	24.40743713	surprise	108	M1-S1
exec	R	M1	0.073070248	2.875354186	0.228394137	1.600717259	surprise	109	M1-S1
exec	R	M1	0.098891732	3.167703141	0.098891799	5.615532343	surprise	110	M1-S1
exec	R	M1	0.058241007	2.49227913	0.058241029	5.544576767	surprise	111	M1-S1
exec	R	M1	0.087209074	3.174347024	0.396880987	6.798569473	surprise	112	M1-S1
exec	R	M1	0.139646247	3.712469695	0.375253977	2.662505999	surprise	113	M1-S1
exec	R	M1	0.066887867	2.639774843	0.092402226	4.868610006	surprise	114	M1-S1
exec	R	M1	0.066183912	1.44174384	0.096474559	13.99309347	surprise	115	M1-S1
exec	R	S1	0.040617285	3.729162301	0.122130208	0.207896265	sensory input	102	M1-S1
exec	R	S1	0.12441045	3.260587573	0.188433783	25.38128878	sensory input	103	M1-S1
exec	R	S1	0.008282016	2.531545829	0.071581323	-0.896331909	sensory input	104	M1-S1
exec	R	S1	5.84E-97	1.776520363	0.059516021	-0.999993319	sensory input	105	M1-S1
exec	R	S1	4.93E-09	2.569394996	0.069602655	-0.999974077	sensory input	106	M1-S1
exec	R	S1	0.000221365	2.490120062	0.071064926	-0.999807501	sensory input	107	M1-S1
exec	R	S1	0.000127546	3.107887151	0.251140628	-0.999946059	sensory input	108	M1-S1
exec	R	S1	0.070471727	4.014335522	0.20011015	1.324539128	sensory input	109	M1-S1
exec	R	S1	7.81E-09	3.748040026	0.060959715	-1.000004642	sensory input	110	M1-S1
exec	R	S1	1.85E-08	2.514027337	0.091008337	-0.999974115	sensory input	111	M1-S1
exec	R	S1	0.109225029	3.686294604	0.25784875	13.96176383	sensory input	112	M1-S1
exec	R	S1	0.257642965	4.548086347	0.407194643	15.69859581	sensory input	113	M1-S1
exec	R	S1	0.019481362	3.052140531	0.125957345	-0.755547615	sensory input	114	M1-S1
exec	R	S1	0.01576519	1.690261791	0.087099035	1.026983047	sensory input	115	M1-S1
exec	R	S1	2.06E-08	3.729162301	0.122130208	-0.999999908	expectation	102	M1-S1
exec	R	S1	2.49E-08	3.260587573	0.188433783	-0.999999765	expectation	103	M1-S1
exec	R	S1	2.97E-08	2.531545829	0.071581323	-1.000002409	expectation	104	M1-S1
exec	R	S1	1.32E-83	1.776520363	0.059516021	-1.000026975	expectation	105	M1-S1
exec	R	S1	1.44E-08	2.569394996	0.069602655	-0.999977233	expectation	106	M1-S1
exec	R	S1	6.31E-17	2.490120062	0.071064926	-1.000000078	expectation	107	M1-S1
exec	R	S1	2.72E-22	3.107887151	0.251140628	-0.999976389	expectation	108	M1-S1
exec	R	S1	7.66E-08	4.014335522	0.20011015	-1.000029803	expectation	109	M1-S1
exec	R	S1	1.21E-08	3.748040026	0.060959715	-1.000002082	expectation	110	M1-S1
exec	R	S1	2.06E-09	2.514027337	0.091008337	-0.999974194	expectation	111	M1-S1
exec	R	S1	0.025163968	3.686294604	0.25784875	0.046775305	expectation	112	M1-S1
exec	R	S1	1.97E-06	4.548086347	0.407194643	-0.999999981	expectation	113	M1-S1
exec	R	S1	0.033786275	3.052140531	0.125957345	0.260079758	expectation	114	M1-S1
exec	R	S1	1.17E-07	1.690261791	0.087099035	-0.99997744	expectation	115	M1-S1
exec	R	S1	0.081512903	3.729162301	0.122130208	3.287985762	surprise	102	M1-S1
exec	R	S1	0.064023308	3.260587573	0.188433783	7.092613347	surprise	103	M1-S1
exec	R	S1	0.063299277	2.531545829	0.071581323	9.135966983	surprise	104	M1-S1
exec	R	S1	0.059516021	1.776520363	0.059516021	12.80797629	surprise	105	M1-S1
exec	R	S1	0.069602636	2.569394996	0.069602655	14.15640519	surprise	106	M1-S1
exec	R	S1	0.070843562	2.490120062	0.071064926	17.68931801	surprise	107	M1-S1
exec	R	S1	0.251013082	3.107887151	0.251140628	82.43703539	surprise	108	M1-S1
exec	R	S1	0.129638347	4.014335522	0.20011015	6.923563021	surprise	109	M1-S1
exec	R	S1	0.060959696	3.748040026	0.060959715	5.489730487	surprise	110	M1-S1
exec	R	S1	0.091008316	2.514027337	0.091008337	26.76384337	surprise	111	M1-S1
exec	R	S1	0.123459753	3.686294604	0.25784875	18.65153317	surprise	112	M1-S1
exec	R	S1	0.149549705	4.548086347	0.407194643	5.397279688	surprise	113	M1-S1
exec	R	S1	0.072689708	3.052140531	0.125957345	6.522609561	surprise	114	M1-S1
exec	R	S1	0.071333728	1.690261791	0.087099035	29.88956971	surprise	115	M1-S1
exec	R	SPLa	4.57E-07	3.287472182	0.064493941	-1.000001083	sensory input	102	
exec	R	SPLa	0.09021116	3.026691899	0.160475941	13.70908017	sensory input	103	
exec	R	SPLa	3.87E-08	2.441470889	0.080001396	-0.999975816	sensory input	104	
exec	R	SPLa	1.31E-32	1.645133965	0.066383615	-1	sensory input	105	
exec	R	SPLa	0.016101101	2.517271345	0.088940746	-0.148635428	sensory input	106	
exec	R	SPLa	0.026636761	2.380330819	0.087233958	0.764999091	sensory input	107	
exec	R	SPLa	9.07E-09	3.014703396	0.212023445	-0.999975372	sensory input	108	
exec	R	SPLa	0.020390716	3.609780644	0.166356888	-0.81143347	sensory input	109	
exec	R	SPLa	0.018293421	3.589895978	0.140865162	-0.95121895	sensory input	110	
exec	R	SPLa	5.66E-09	2.525351001	0.072454614	-0.999975424	sensory input	111	
exec	R	SPLa	2.06E-31	3.691091674	0.156243575	-1	sensory input	112	
exec	R	SPLa	0.136824505	4.602050298	0.320675481	3.424407998	sensory input	113	
exec	R	SPLa	3.52E-20	2.987417992	0.077820071	-1.000000073	sensory input	114	
exec	R	SPLa	2.55E-304	1.53646745	0.090617846	-0.999999996	sensory input	115	
exec	R	SPLa	1.78E-08	3.287472182	0.064493941	-1.000002922	expectation	102	
exec	R	SPLa	1.28E-07	3.026691899	0.160475941	-1.000000846	expectation	103	
exec	R	SPLa	7.53E-09	2.441470889	0.080001396	-0.999977846	expectation	104	
exec	R	SPLa	9.55E-13	1.645133965	0.066383615	-1	expectation	105	
exec	R	SPLa	4.82E-08	2.517271345	0.088940746	-1.000002222	expectation	106	
exec	R	SPLa	2.45E-07	2.380330819	0.087233958	-1.000012261	expectation	107	
exec	R	SPLa	1.32E-08	3.014703396	0.212023445	-0.9999772	expectation	108	
exec	R	SPLa	5.23E-12	3.609780644	0.166356888	-1	expectation	109	
exec	R	SPLa	1.06E-237	3.589895978	0.140865162	-1.000026342	expectation	110	
exec	R	SPLa	2.24E-09	2.525351001	0.072454614	-0.999977031	expectation	111	
exec	R	SPLa	0	3.691091674	0.156243575	-1	expectation	112	
exec	R	SPLa	5.54E-08	4.602050298	0.320675481	-1.000003285	expectation	113	
exec	R	SPLa	1.75E-151	2.987417992	0.077820071	-1.000000003	expectation	114	
exec	R	SPLa	1.21E-150	1.53646745	0.090617846	-0.999999996	expectation	115	
exec	R	SPLa	0.064493466	3.287472182	0.064493941	3.634099073	surprise	102	
exec	R	SPLa	0.070264653	3.026691899	0.160475941	8.473823327	surprise	103	
exec	R	SPLa	0.08000135	2.441470889	0.080001396	17.58870508	surprise	104	
exec	R	SPLa	0.066383615	1.645133965	0.066383615	18.26877272	surprise	105	
exec	R	SPLa	0.072839597	2.517271345	0.088940746	12.8054052	surprise	106	
exec	R	SPLa	0.060596953	2.380330819	0.087233958	8.09662046	surprise	107	
exec	R	SPLa	0.212023423	3.014703396	0.212023445	72.00778711	surprise	108	
exec	R	SPLa	0.145966172	3.609780644	0.166356888	10.93366107	surprise	109	
exec	R	SPLa	0.122571741	3.589895978	0.140865162	11.17921117	surprise	110	
exec	R	SPLa	0.072454606	2.525351001	0.072454614	15.49442083	surprise	111	
exec	R	SPLa	0.156243575	3.691091674	0.156243575	32.45165418	surprise	112	
exec	R	SPLa	0.18385092	4.602050298	0.320675481	6.881338973	surprise	113	
exec	R	SPLa	0.077820071	2.987417992	0.077820071	10.59817558	surprise	114	
exec	R	SPLa	0.090617846	1.53646745	0.090617846	35.57034565	surprise	115	
exec	R	SPLp	0.006206822	3.511935962	0.079900428	-0.953769422	sensory input	102	
exec	R	SPLp	0.039692715	3.137287746	0.132434474	2.65645488	sensory input	103	
exec	R	SPLp	1.87E-17	2.606074169	0.106711122	-1	sensory input	104	
exec	R	SPLp	0.014712932	1.702991684	0.089611741	-0.121541672	sensory input	105	
exec	R	SPLp	4.25E-08	2.525994699	0.066579647	-0.999977302	sensory input	106	
exec	R	SPLp	0.015730401	2.601402982	0.08956268	-0.761932174	sensory input	107	
exec	R	SPLp	1.23E-30	3.0131315	0.256223944	-1	sensory input	108	
exec	R	SPLp	7.21E-08	3.730294962	0.103816854	-1.000003773	sensory input	109	
exec	R	SPLp	2.34E-160	4.264566221	0.123733664	-0.999999823	sensory input	110	
exec	R	SPLp	2.64E-08	2.444023126	0.086420748	-1.000000973	sensory input	111	
exec	R	SPLp	0.004105775	4.044260442	0.191909828	-0.970671577	sensory input	112	
exec	R	SPLp	5.15E-209	4.797495114	0.255691894	-1	sensory input	113	
exec	R	SPLp	0.003976774	3.325919342	0.115463624	-1.000009508	sensory input	114	
exec	R	SPLp	0.037893219	1.835285269	0.124129361	8.478505384	sensory input	115	
exec	R	SPLp	1.91E-08	3.511935962	0.079900428	-1.000001879	expectation	102	
exec	R	SPLp	2.90E-08	3.137287746	0.132434474	-1.000003668	expectation	103	
exec	R	SPLp	5.06E-17	2.606074169	0.106711122	-1	expectation	104	
exec	R	SPLp	9.45E-13	1.702991684	0.089611741	-1	expectation	105	
exec	R	SPLp	3.33E-08	2.525994699	0.066579647	-0.999977898	expectation	106	
exec	R	SPLp	9.00E-17	2.601402982	0.08956268	-1.000000015	expectation	107	
exec	R	SPLp	4.16E-20	3.0131315	0.256223944	-1	expectation	108	
exec	R	SPLp	1.97E-08	3.730294962	0.103816854	-1.000002407	expectation	109	
exec	R	SPLp	2.20E-12	4.264566221	0.123733664	-1.000002771	expectation	110	
exec	R	SPLp	2.01E-09	2.444023126	0.086420748	-1.000001073	expectation	111	
exec	R	SPLp	0	4.044260442	0.191909828	-1.000000001	expectation	112	
exec	R	SPLp	9.14E-41	4.797495114	0.255691894	-1	expectation	113	
exec	R	SPLp	0.011550653	3.325919342	0.115463624	-0.882477768	expectation	114	
exec	R	SPLp	0.010624845	1.835285269	0.124129361	-0.205718433	expectation	115	
exec	R	SPLp	0.073693587	3.511935962	0.079900428	4.678198823	surprise	102	
exec	R	SPLp	0.09274173	3.137287746	0.132434474	15.35508736	surprise	103	
exec	R	SPLp	0.106711122	2.606074169	0.106711122	33.44803188	surprise	104	
exec	R	SPLp	0.074898809	1.702991684	0.089611741	28.42900956	surprise	105	
exec	R	SPLp	0.066579571	2.525994699	0.066579647	14.66619123	surprise	106	
exec	R	SPLp	0.073832278	2.601402982	0.08956268	10.83508818	surprise	107	
exec	R	SPLp	0.256223944	3.0131315	0.256223944	103.2149649	surprise	108	
exec	R	SPLp	0.103816762	3.730294962	0.103816854	7.686837085	surprise	109	
exec	R	SPLp	0.123733664	4.264566221	0.123733664	17.86811444	surprise	110	
exec	R	SPLp	0.08642072	2.444023126	0.086420748	23.77209428	surprise	111	
exec	R	SPLp	0.187804053	4.044260442	0.191909828	43.11737406	surprise	112	
exec	R	SPLp	0.255691894	4.797495114	0.255691894	21.06071485	surprise	113	
exec	R	SPLp	0.099936196	3.325919342	0.115463624	15.75049173	surprise	114	
exec	R	SPLp	0.075611297	1.835285269	0.124129361	31.0499591	surprise	115	